0.00118,-0.00523,-0.01362,-0.02299,-0.03367,-0.05192,-0.07624,-0.11389,-0.1678,-0.21251,-0.21268,-0.20824
0.00118,-0.00523,-0.01362,-0.02331,-0.03367,-0.05159,-0.07624,-0.11356,-0.16764,-0.21251,-0.21251,-0.20824
0.00118,-0.00507,-0.01362,-0.02282,-0.03351,-0.05192,-0.07592,-0.11389,-0.16797,-0.21268,-0.21251,-0.20857
0.00101,-0.0049,-0.01345,-0.02331,-0.03351,-0.05159,-0.07624,-0.11372,-0.16764,-0.21268,-0.21268,-0.20841
0.00151,-0.0049,-0.01362,-0.02315,-0.03367,-0.05175,-0.07608,-0.11405,-0.16764,-0.21268,-0.21251,-0.20808
0.00118,-0.00507,-0.01362,-0.02331,-0.03351,-0.05175,-0.07592,-0.11405,-0.16764,-0.21251,-0.21268,-0.20841
0.00118,-0.00523,-0.01362,-0.02331,-0.03351,-0.05159,-0.07592,-0.11372,-0.1678,-0.21268,-0.21284,-0.20841
0.00134,-0.00523,-0.01378,-0.02315,-0.03351,-0.05175,-0.07608,-0.11405,-0.1678,-0.21251,-0.21284,-0.20841
0.00101,-0.00523,-0.01362,-0.02315,-0.03367,-0.05175,-0.07608,-0.11389,-0.16797,-0.21284,-0.21268,-0.20824
0.00118,-0.00523,-0.01345,-0.02331,-0.03351,-0.05159,-0.07608,-0.11372,-0.16764,-0.21268,-0.21268,-0.20841
0.00118,-0.00507,-0.01345,-0.02331,-0.03383,-0.05192,-0.07575,-0.11389,-0.16764,-0.21268,-0.21251,-0.20841
0.00118,-0.00523,-0.01362,-0.02331,-0.03367,-0.05192,-0.07608,-0.11389,-0.16797,-0.21251,-0.21251,-0.20841
0.00101,-0.00523,-0.01362,-0.02315,-0.03351,-0.05175,-0.07592,-0.11356,-0.16797,-0.21251,-0.21251,-0.20841
0.00118,-0.00523,-0.01362,-0.02315,-0.03351,-0.05208,-0.07608,-0.11405,-0.1678,-0.21235,-0.21251,-0.20841
0.00101,-0.00507,-0.01362,-0.02331,-0.03367,-0.05175,-0.07592,-0.11389,-0.16764,-0.21268,-0.21268,-0.20841
0.00134,-0.00507,-0.01362,-0.02331,-0.03367,-0.05175,-0.07575,-0.11389,-0.1678,-0.21235,-0.21268,-0.20824
0.00101,-0.00523,-0.01362,-0.02315,-0.03383,-0.05208,-0.07624,-0.11389,-0.16797,-0.21268,-0.21284,-0.20824
0.00118,-0.00507,-0.01362,-0.02299,-0.03367,-0.05208,-0.07592,-0.11389,-0.1678,-0.21251,-0.21268,-0.20841
0.00101,-0.00507,-0.01378,-0.02315,-0.03367,-0.05192,-0.07575,-0.11389,-0.1678,-0.21268,-0.21251,-0.20841
0.00118,-0.00507,-0.01362,-0.02331,-0.03367,-0.05175,-0.07608,-0.11389,-0.1678,-0.21268,-0.21268,-0.20841
0.00184,-0.00523,-0.01345,-0.02315,-0.03367,-0.05175,-0.07592,-0.11389,-0.1678,-0.21251,-0.21251,-0.20841
0.00118,-0.00523,-0.01378,-0.02299,-0.03351,-0.05175,-0.07592,-0.11389,-0.16813,-0.21251,-0.21268,-0.20824
0.00134,-0.00507,-0.01378,-0.02331,-0.03367,-0.05192,-0.07608,-0.11405,-0.16797,-0.21268,-0.21268,-0.20824
0.00134,-0.00507,-0.01362,-0.02315,-0.03351,-0.05192,-0.07592,-0.11389,-0.1678,-0.21268,-0.21251,-0.20841
0.00134,-0.00507,-0.01345,-0.02315,-0.03367,-0.05192,-0.07592,-0.11405,-0.16764,-0.21251,-0.21284,-0.20841
0.00118,-0.00523,-0.01362,-0.02315,-0.03351,-0.05225,-0.07592,-0.11389,-0.1678,-0.21251,-0.21268,-0.20824
0.00134,-0.00523,-0.01362,-0.02331,-0.03351,-0.05175,-0.07624,-0.11372,-0.16764,-0.21251,-0.21251,-0.20824
0.00134,-0.00523,-0.01378,-0.02299,-0.03367,-0.05175,-0.07608,-0.11389,-0.1678,-0.21251,-0.21251,-0.20824
0.00118,-0.00523,-0.01378,-0.02331,-0.03367,-0.05192,-0.07608,-0.11389,-0.1678,-0.21268,-0.21268,-0.20841
0.00118,-0.00507,-0.01378,-0.02348,-0.03367,-0.05192,-0.07624,-0.11405,-0.1678,-0.21251,-0.21268,-0.20824
0.00118,-0.00507,-0.01345,-0.02315,-0.03367,-0.05208,-0.07592,-0.11389,-0.1678,-0.21268,-0.21251,-0.20824
0.00134,-0.00507,-0.01329,-0.02331,-0.03351,-0.05192,-0.07608,-0.11372,-0.1678,-0.21268,-0.21268,-0.20808
0.00134,-0.00507,-0.01378,-0.02315,-0.03351,-0.05192,-0.07592,-0.11389,-0.16764,-0.21268,-0.21251,-0.20808
0.00134,-0.00507,-0.01345,-0.02331,-0.03367,-0.05208,-0.07592,-0.11389,-0.16797,-0.21268,-0.21268,-0.20841
0.00134,-0.00523,-0.01378,-0.02348,-0.03334,-0.05208,-0.07608,-0.11405,-0.16813,-0.21251,-0.21251,-0.20857
0.00118,-0.0054,-0.01345,-0.02315,-0.03367,-0.05192,-0.07592,-0.11372,-0.1678,-0.21268,-0.21251,-0.20824
0.00134,-0.00556,-0.01345,-0.02315,-0.03334,-0.05192,-0.07592,-0.11389,-0.1678,-0.21268,-0.21268,-0.20824
0.00151,-0.00507,-0.01362,-0.02315,-0.03351,-0.05192,-0.07575,-0.11389,-0.16797,-0.21251,-0.21268,-0.20841
0.00101,-0.00523,-0.01378,-0.02331,-0.03367,-0.05192,-0.07592,-0.11389,-0.1678,-0.21251,-0.21268,-0.20841
0.00134,-0.00523,-0.01345,-0.02348,-0.03351,-0.05192,-0.07592,-0.11389,-0.16764,-0.21235,-0.21268,-0.20824
0.00118,-0.00523,-0.01345,-0.02364,-0.03367,-0.05192,-0.07624,-0.11405,-0.16797,-0.21251,-0.21268,-0.20841
0.00118,-0.00523,-0.01362,-0.02331,-0.03351,-0.05159,-0.07624,-0.11389,-0.1678,-0.21268,-0.21268,-0.20824
0.00101,-0.00523,-0.01362,-0.02315,-0.03351,-0.05175,-0.07608,-0.11389,-0.1678,-0.21251,-0.21268,-0.20841
0.00151,-0.00507,-0.01362,-0.02331,-0.03351,-0.05192,-0.07608,-0.11389,-0.1678,-0.21251,-0.21268,-0.20841
0.00118,-0.00523,-0.01362,-0.02315,-0.03367,-0.05208,-0.07608,-0.11389,-0.1678,-0.21251,-0.21268,-0.20857
0.00134,-0.00523,-0.01329,-0.02331,-0.03334,-0.05192,-0.07575,-0.11356,-0.16764,-0.21251,-0.21235,-0.20841
0.00134,-0.0054,-0.01329,-0.02331,-0.03367,-0.05208,-0.07624,-0.11405,-0.16813,-0.21219,-0.21251,-0.20841
0.00118,-0.0049,-0.01362,-0.02315,-0.03367,-0.05175,-0.07592,-0.11389,-0.16797,-0.21268,-0.21268,-0.20841
0.00134,-0.0054,-0.01362,-0.02315,-0.03351,-0.05208,-0.07624,-0.11389,-0.16764,-0.21235,-0.21251,-0.20808
0.00118,-0.00523,-0.01345,-0.02315,-0.03351,-0.05192,-0.07624,-0.11389,-0.16764,-0.21251,-0.21284,-0.20841
0.00134,-0.00507,-0.01345,-0.02315,-0.03334,-0.05175,-0.07592,-0.11405,-0.1678,-0.21251,-0.21268,-0.20841
0.00134,-0.0049,-0.01362,-0.02315,-0.03351,-0.05175,-0.07608,-0.11389,-0.1678,-0.21251,-0.21251,-0.20824
0.00134,-0.00507,-0.01362,-0.02315,-0.03383,-0.05208,-0.07608,-0.11405,-0.16797,-0.21251,-0.21251,-0.20841
0.00118,-0.00523,-0.01362,-0.02331,-0.03351,-0.05192,-0.07608,-0.11405,-0.16797,-0.21268,-0.21268,-0.20808
0.00101,-0.00507,-0.01362,-0.02315,-0.03351,-0.05175,-0.07608,-0.11389,-0.1678,-0.21284,-0.21251,-0.20808
0.00134,-0.00507,-0.01378,-0.02315,-0.03351,-0.05208,-0.07608,-0.11372,-0.16764,-0.21268,-0.21251,-0.20824
0.00118,-0.00523,-0.01362,-0.02315,-0.03351,-0.05192,-0.07592,-0.11372,-0.16797,-0.21268,-0.21251,-0.20841
0.00118,-0.0054,-0.01362,-0.02315,-0.03367,-0.05175,-0.07608,-0.11389,-0.1678,-0.21251,-0.21268,-0.20841
0.00101,-0.00507,-0.01362,-0.02315,-0.03351,-0.05208,-0.07608,-0.11389,-0.1678,-0.21268,-0.21251,-0.20824
0.00134,-0.00523,-0.01362,-0.02348,-0.03351,-0.05208,-0.07592,-0.11389,-0.1678,-0.21251,-0.21251,-0.20857
0.00118,-0.00523,-0.01362,-0.02315,-0.03351,-0.05175,-0.07592,-0.11405,-0.1678,-0.21268,-0.21251,-0.20841
0.00151,-0.00507,-0.01362,-0.02331,-0.03334,-0.05175,-0.07624,-0.11389,-0.1678,-0.21251,-0.21268,-0.20857
0.00134,-0.00523,-0.01345,-0.02315,-0.03367,-0.05192,-0.07608,-0.11405,-0.1678,-0.21251,-0.21268,-0.20841
0.00118,-0.00507,-0.01362,-0.02331,-0.03367,-0.05192,-0.07608,-0.11405,-0.16764,-0.21268,-0.21251,-0.20841
0.00118,-0.00507,-0.01362,-0.02315,-0.03367,-0.05208,-0.07608,-0.11389,-0.1678,-0.21235,-0.21251,-0.20841
0.00101,-0.00523,-0.01362,-0.02331,-0.03334,-0.05192,-0.07592,-0.11389,-0.1678,-0.21251,-0.21251,-0.20824
0.00118,-0.0049,-0.01345,-0.02331,-0.03367,-0.05192,-0.07608,-0.11356,-0.16797,-0.21268,-0.21268,-0.20841
0.00134,-0.00523,-0.01362,-0.02315,-0.03367,-0.05192,-0.07624,-0.11389,-0.16797,-0.21235,-0.21268,-0.20824
0.00134,-0.00523,-0.01362,-0.02331,-0.03383,-0.05192,-0.07608,-0.11405,-0.1678,-0.21235,-0.21268,-0.20824
0.00134,-0.00523,-0.01378,-0.02315,-0.03383,-0.05192,-0.07608,-0.11372,-0.16813,-0.21268,-0.21284,-0.20824
0.00101,-0.0054,-0.01345,-0.02331,-0.03351,-0.05192,-0.07592,-0.11422,-0.16797,-0.21284,-0.21268,-0.20857
0.00134,-0.00507,-0.01362,-0.02331,-0.03383,-0.05192,-0.07608,-0.11372,-0.16797,-0.21284,-0.21268,-0.20824
0.00118,-0.0054,-0.01362,-0.02315,-0.03351,-0.05208,-0.07608,-0.11389,-0.16797,-0.21268,-0.21251,-0.20857
0.00118,-0.00507,-0.01394,-0.02315,-0.03367,-0.05159,-0.07608,-0.11372,-0.1678,-0.21284,-0.21268,-0.20841
0.00118,-0.00507,-0.01345,-0.02331,-0.03351,-0.05175,-0.07592,-0.11372,-0.1678,-0.21284,-0.21268,-0.20824
0.00118,-0.00523,-0.01362,-0.02331,-0.03351,-0.05175,-0.07608,-0.11372,-0.1678,-0.21268,-0.21268,-0.20791
0.00151,-0.00507,-0.01378,-0.02315,-0.03367,-0.05192,-0.07608,-0.11389,-0.1678,-0.21268,-0.21284,-0.20841
0.00134,-0.0054,-0.01362,-0.02331,-0.03334,-0.05159,-0.07608,-0.11389,-0.1678,-0.21268,-0.21268,-0.20824
0.00134,-0.00507,-0.01362,-0.02348,-0.03351,-0.05192,-0.07592,-0.11389,-0.1678,-0.21268,-0.21251,-0.20824
0.00118,-0.00523,-0.01345,-0.02331,-0.03334,-0.05208,-0.07608,-0.11372,-0.16797,-0.21268,-0.21268,-0.20857
0.00134,-0.00507,-0.01362,-0.02331,-0.03367,-0.05175,-0.07608,-0.11405,-0.16797,-0.21251,-0.21268,-0.20841
0.00118,-0.00523,-0.01345,-0.02331,-0.03383,-0.05175,-0.07624,-0.11372,-0.1678,-0.21268,-0.21235,-0.20841
0.00151,-0.0049,-0.01345,-0.02331,-0.03334,-0.05192,-0.07592,-0.11405,-0.16797,-0.21268,-0.21251,-0.20841
0.00134,-0.00523,-0.01362,-0.02331,-0.03351,-0.05159,-0.07608,-0.11372,-0.1678,-0.21268,-0.21284,-0.20824
0.00118,-0.00507,-0.01362,-0.02331,-0.034,-0.05208,-0.07592,-0.11389,-0.16764,-0.21268,-0.21251,-0.20824
0.00134,-0.00523,-0.01378,-0.02315,-0.03351,-0.05175,-0.07592,-0.11372,-0.1678,-0.21251,-0.21268,-0.20841
0.00118,-0.0054,-0.01345,-0.02315,-0.03334,-0.05192,-0.07575,-0.11389,-0.16764,-0.21268,-0.21251,-0.20857
0.00134,-0.00523,-0.01362,-0.02331,-0.03367,-0.05192,-0.07592,-0.11389,-0.16813,-0.21251,-0.21268,-0.20824
0.00151,-0.00523,-0.01362,-0.02331,-0.03351,-0.05208,-0.07608,-0.11389,-0.1678,-0.21251,-0.21268,-0.20824
0.00151,-0.00523,-0.01362,-0.02315,-0.03351,-0.05192,-0.07608,-0.11372,-0.16747,-0.21251,-0.21268,-0.20841
0.00134,-0.00523,-0.01362,-0.02331,-0.03367,-0.05208,-0.07592,-0.11405,-0.16813,-0.21251,-0.21284,-0.20824
0.00134,-0.00507,-0.01345,-0.02315,-0.03351,-0.05192,-0.07559,-0.11389,-0.1678,-0.21251,-0.21251,-0.20808
0.00118,-0.00523,-0.01362,-0.02331,-0.03367,-0.05192,-0.07608,-0.11372,-0.1678,-0.21251,-0.21268,-0.20824
0.00118,-0.00523,-0.01362,-0.02315,-0.03383,-0.05208,-0.07608,-0.11372,-0.1678,-0.21235,-0.21268,-0.20841
0.00118,-0.00523,-0.01362,-0.02348,-0.03351,-0.05192,-0.07608,-0.11389,-0.1678,-0.21284,-0.21268,-0.20841
0.00134,-0.00523,-0.01362,-0.02331,-0.03367,-0.05175,-0.07608,-0.11389,-0.16764,-0.21251,-0.21268,-0.20824
0.00151,-0.00507,-0.01345,-0.02315,-0.03351,-0.05192,-0.07592,-0.11389,-0.16797,-0.21251,-0.21284,-0.20808
0.00151,-0.00507,-0.01345,-0.02331,-0.03351,-0.05175,-0.07608,-0.11372,-0.1683,-0.21251,-0.21268,-0.20841
0.00151,-0.00523,-0.01362,-0.02315,-0.03351,-0.05175,-0.07592,-0.11372,-0.16764,-0.21251,-0.21284,-0.20824
0.00118,-0.00523,-0.01362,-0.02315,-0.03351,-0.05192,-0.07592,-0.11389,-0.16764,-0.21251,-0.21251,-0.20857
,,,,,,,,,,,
0,0.511,1.01,1.52,2.007,2.5,3.015,3.508,4,4.57,5.01,5.52
0.0012585,-0.0051695,-0.0135949,-0.0232338,-0.0335827,-0.0518813,-0.0760217,-0.1138747,-0.1678253,-0.2125851,-0.2126298,-0.2083351
